document_type_code;document_title
payments-additional;Список доплат по объектам, по которым решением общего собрания резерв формируется в специализированной организации, по состоянию на 01 января 2008 года
payments;Список оплат по объектам, по которым решением общего собрания резерв формируется в специализированной организации, по состоянию на 01 февраля 2008 года
payments;Список оплат по объектам, по которым решением общего собрания резерв формируется в специализированной организации, по состоянию на 01 марта 2008 года
payments;Список оплат по объектам, по которым решением общего собрания резерв формируется в специализированной организации, по состоянию на 01 апреля 2008 года
payments;Список оплат по объектам, по которым решением общего собрания резерв формируется в специализированной организации, по состоянию на 01 июля 2008 года
payments;Список оплат по объектам, по которым решением общего собрания резерв формируется в специализированной организации, по состоянию на 01 августа 2008 года
payments;Список оплат по объектам, по которым решением общего собрания резерв формируется в специализированной организации, по состоянию на 01 сентября 2008 года
payments;Список оплат по объектам, по которым решением общего собрания резерв формируется в специализированной организации, по состоянию на 01 октября 2008 года
payments;Список оплат по объектам, по которым решением общего собрания резерв формируется в специализированной организации, по состоянию на 01 октября 2008 года
payments;Список оплат по объектам, по которым решением общего собрания резерв формируется в специализированной организации, по состоянию на 01 ноября 2008 года
payments;Список оплат по объектам, по которым решением общего собрания резерв формируется в специализированной организации, по состоянию на 01 декабря 2008 года
payments;Список оплат по объектам, по которым решением общего собрания резерв формируется в специализированной организации, по состоянию на 01 января 2009 года
payments;Список оплат по объектам, по которым решением общего собрания резерв формируется в специализированной организации, по состоянию на 01 февраля 2009 года
payments;Список оплат по объектам, по которым решением общего собрания резерв формируется в специализированной организации, по состоянию на 01 марта 2009 года
payments;Список оплат по объектам, по которым решением общего собрания резерв формируется в специализированной организации, по состоянию на 01 мая 2009 года
payments;Список оплат по объектам, по которым решением общего собрания резерв формируется в специализированной организации, по состоянию на 01 июня 2009 года
payments;Список оплат по объектам, по которым решением общего собрания резерв формируется в специализированной организации, по состоянию на 01 июля 2009 года
payments;Список оплат по объектам, по которым решением общего собрания резерв формируется в специализированной организации, по состоянию на 01 августа 2009 года
payments;Список оплат по объектам, по которым решением общего собрания резерв формируется в специализированной организации, по состоянию на 01 сентября 2009 года
payments;Список оплат по объектам, по которым решением общего собрания резерв формируется в специализированной организации, по состоянию на 01 апреля 2009 года
payments-additional;Список доплат. взносы в резерв объектов, находящихся в владении сторонней организацией. Доплата к счетам за период с января 2007 года по ноябрь 2007 года.
payments;Список оплат по объектам, по которым решением общего собрания резерв формируется в специализированной организации, по состоянию на 01 февраля 2007 года
payments;Список оплат по объектам, по которым решением общего собрания резерв формируется в специализированной организации, по состоянию на 01 марта 2007 года
payments-over-accounting;Список объектов , по которым решением общего собрания резерв формируется в специализированной организации, оплата взносов в резерв по которым не произведена, в связи с учетом ранее допущенной переплаты при рассмотрении счета за май 2010 года по состоянию на 01 июня 2010 года
payments-over-incorrect;Список объектов , владельцы которых формируют резерв в сторонней организации, переплата по которым определена некорректно, по состоянию на 1 июня 2007 года
payments-over-incorrect;Список объектов , по которым решением общего собрания резерв формируется в специализированной организации, переплата по которым определена некорректно, за август 2007, за период с апреля 2008 по май 2008
payments-over-incorrect;Список объектов , по которым решением общего собрания резерв формируется в специализированной организации, переплата по которым определена некорректно, за период 01.07-03.07, 09.07, 12.07
payments-over-incorrect;Список объектов , по которым решением общего собрания резерв формируется в специализированной организации, переплата по которым определена некорректно за 01.07-02.07
payments-over-incorrect;Список объектов , по которым решением общего собрания резерв формируется в специализированной организации, переплата по которым определена некорректно, за март 2007 года, апрель 2007 года, октябрь 2007 года, сентябрь 2007 года и декабрь 2007 года
payments-over-incorrect;Список объектов , по которым решением общего собрания резерв формируется в специализированной организации, переплата по которым определена некорректно, за май 2007, сентябрь - ноябрь 2007
payments-over-incorrect;Список объектов , по которым решением общего собрания резерв формируется в специализированной организации, переплата по которым определена некорректно
payments-over-incorrect;Список объектов , по которым решением общего собрания резерв формируется в специализированной организации, переплата по которым определена некорректно, за период с февраля 2007 по май 2007, апрель 2008, май 2008
payments-over-accounting;Список объектов , по которым решением общего собрания резерв формируется в специализированной организации, оплата взносов в резерв по которым не произведена, в связи с учетом ранее допущенной переплаты при рассмотрении счета за июль 2010 года по состоянию на 01 августа 2010 года
payments-over-accounting;Список объектов , по которым решением общего собрания резерв формируется в специализированной организации, оплата взносов в резерв по которым не произведена, в связи с учетом ранее допущенной переплаты при рассмотрении счета за август 2010 года по состоянию на 01 сентября 2010 года
payments-over-accounting;Список объектов , владельцы которых формируют резерв в сторонней организации, оплата взносов в резерв по которым не произведена, в связи с учетом ранее допущенной переплаты при рассмотрении счетов за декабрь 2009 года и январь 2010 года по состоянию на 01 октября 2010 г.
payments-over-incorrect;Список объектов , по которым решением общего собрания резерв формируется в специализированной организации, переплата по которым определена некорректно, по состоянию на 01 октября 2006 года
payments-over-accounting;Список объектов , по которым решением общего собрания резерв формируется в специализированной организации, оплата взносов в резерв по которым не произведена, в связи с учетом ранее допущенной переплаты при рассмотрении счета за февраль 2010 года по состоянию на 01 марта 2010 года
payments-over-accounting;Список объектов , по которым решением общего собрания резерв формируется в специализированной организации, оплата взносов в резерв по которым не произведена, в связи с учетом ранее допущенной переплаты при рассмотрении счета за март 2010 года по состоянию на 01 апреля 2010 года
payments-correct;Списки признания корректности оплат по объектам, владельцы которых формируют резерв в сторонней организации, признанным ранее некорректно оплаченными, за июль, август, ноябрь и декабрь 2006 года
payments-over-incorrect;Список объектов , владельцы которых формируют резерв в сторонней организации, переплата по которым определена некорректно, по состоянию на 1 июня 2007 года
payments-over-incorrect;Списки объектов , владельцы которых формируют резерв в сторонней организации, переплата по которым определена некорректно, за май 2007 года и за период с февраля по август 2008 года
payments-over-incorrect;Списки объектов , владельцы которых формируют резерв в сторонней организации, переплата по которым определена некорректно, за период с января 2007 года по март 2008 года и с мая 2008 года по август 2008 года
payments-correct;Списки признания корректности оплат по объектам, владельцы которых формируют резерв в сторонней организации, признанным ранее некорректно оплаченными, за период с июля по декабрь 2006 года
payments-correct;Список признания корректности оплат по объектам, владельцы которых формируют резерв в сторонней организации, признанным ранее некорректно оплаченными за декабрь 2006 года
payments-correct;Списки признания корректности оплат по объектам, владельцы которых формируют резерв в сторонней организации, признанным ранее некорректно оплаченными, за период с июля по сентябрь 2006 года и с ноября по декабрь 2006 года
payments-correct;Список признания корректности оплат по объектам, владельцы которых формируют резерв в сторонней организации, признанным ранее некорректно оплаченными
payments-correct;Список признания корректности оплат по объектам, владельцы которых формируют резерв в сторонней организации, признанным ранее некорректно оплаченными
payments-correct;Список признания корректности оплат по объектам, владельцы которых формируют резерв в сторонней организации, признанным ранее некорректно оплаченными, по состоянию на 1 сентября 2006 года
payments-correct;Список признания корректности оплат по объектам, владельцы которых формируют резерв в сторонней организации, признанным ранее некорректно оплаченными, по состоянию на 1 октября 2006 года
payments-correct;Список признания корректности оплат по объектам, владельцы которых формируют резерв в сторонней организации, признанным ранее некорректно оплаченными, по состоянию на 1 октября 2006 года
payments-over-accounting;Список объектов , владельцы которых формируют резерв в сторонней организации, оплата взносов в резерв по которым не произведена, в связи с учетом ранее допущенной переплаты за период с декабря 2008 года по март 2011 года  в отношении объекта, расположенного по адресу: АДРЕС СКРЫТ3 по состоянию на 1 сентября 2007 года
payments-over-accounting;Список объектов , владельцы которых формируют резерв в сторонней организации, оплата взносов в резерв по которым не произведена, в связи с учетом ранее допущенной переплаты за период с ноября 2007 года по февраль 2008 года и с июня 2009 года по март 2011 года  в отношении объекта, расположенного по адресу: АДРЕС СКРЫТ, по состоянию на 1 сентября 2007 года
payments-over-accounting;Список объектов , владельцы которых формируют резерв в сторонней организации, оплата взносов в резерв по которым не произведена, в связи с учетом ранее допущенной переплаты за август и сентябрь 2009 года  в отношении объекта, расположенного по адресу: АДРЕС СКРЫТ, по состоянию на 1 февраля 2010 года
payments-over-incorrect;Списки объектов , владельцы которых формируют резерв в сторонней организации, переплата по которым определена некорректно, за май 2007 года и январь 2008 года
payments-correct;Списки признания корректности оплат по объектам, владельцы которых формируют резерв в сторонней организации, признанным ранее некорректно оплаченными, за период с июля по декабрь 2006 года
payments-over-accounting;Списки объектов , владельцы которых формируют резерв в сторонней организации, оплата взносов в резерв по которым не произведена, в связи с учетом ранее допущенной переплаты за май и июль 2007 года в отношении объектов, расположенных по адресам: АДРЕС СКРЫТ, за август 2007 года, февраль 2008 года, за период с октября 2009 года по сентябрь 2010 года и с ноября 2010 года по февраль 2011 года
payments-over-incorrect;Список объектов , владельцы которых формируют резерв в сторонней организации, переплата по которым определена некорректно, за период с января по апрель 2007 года, с июня по декабрь 2007 года, с января по март 2008 года и за август 2008 года
payments-correct;Списки признания корректности оплат по объектам, владельцы которых формируют резерв в сторонней организации, признанным ранее некорректно оплаченными, за период с июля по ноябрь 2006 года
payments;Список оплат по объектам, по которым решением общего собрания резерв формируется в специализированной организации, по состоянию на 01 апреля 2007 года
payments;Список оплат по объектам, по которым решением общего собрания резерв формируется в специализированной организации, по состоянию на 01 мая 2007 года
payments;Список оплат по объектам, по которым решением общего собрания резерв формируется в специализированной организации, по состоянию на 01 июня 2007 года
payments;Список оплат по объектам, по которым решением общего собрания резерв формируется в специализированной организации, по состоянию на 01 июля 2007 года
payments;Список оплат по объектам, по которым решением общего собрания резерв формируется в специализированной организации, по состоянию на 01 августа 2007 года
payments;Список оплат по объектам, по которым решением общего собрания резерв формируется в специализированной организации, по состоянию на 01 сентября 2007 года
payments;Список оплат по объектам, по которым решением общего собрания резерв формируется в специализированной организации, по состоянию на 01 октября 2007 года
payments-over-accounting;Список объектов , по которым решением общего собрания резерв формируется в специализированной организации, оплата взносов в резерв по которым не произведена, в связи с учетом ранее допущенной переплаты, при рассмотрении счета за май 2009 года по состоянию на 01 июня 2009 года
payments;Списки объектов , по которым решением общего собрания резерв формируется в специализированной организации, по которым необходимо осуществить оплату (доплату) взносов в резерв  (в части объектов, которые хотя бы раз не были оплачены по причине передачи в хозяйственное ведение сторонней организацией) за период с января 2007 года по январь 2008 года
payments-over-incorrect;Список объектов , по которым решением общего собрания резерв формируется в специализированной организации, переплата по которым определена некорректно, по состоянию на 01 июня 2007 года
payments-over-incorrect;Список объектов , по которым решением общего собрания резерв формируется в специализированной организации, переплата по которым определена некорректно, по состоянию на 01 июня 2007 года
payments-over-incorrect;Список объектов , по которым решением общего собрания резерв формируется в специализированной организации, переплата по которым определена некорректно, по состоянию на 01 июля 2007 года
payments-over-incorrect;Список объектов , по которым решением общего собрания резерв формируется в специализированной организации, переплата по которым определена некорректно, по состоянию на 01 августа 2007 года
payments-over-incorrect;Список объектов , по которым решением общего собрания резерв формируется в специализированной организации, переплата по которым определена некорректно, по состоянию на 01 июня 2007 года
payments-over-incorrect;Список объектов , по которым решением общего собрания резерв формируется в специализированной организации, переплата по которым определена некорректно, по состоянию на 01 июля 2007 года
payments-over-incorrect;Список объектов , по которым решением общего собрания резерв формируется в специализированной организации, переплата по которым определена некорректно, по состоянию на 01 августа 2007 года
payments-over-incorrect;Список объектов , по которым решением общего собрания резерв формируется в специализированной организации, переплата по которым определена некорректно, по состоянию на 01 сентября 2007 года
payments-over-incorrect;Список объектов , по которым решением общего собрания резерв формируется в специализированной организации, переплата по которым определена некорректно, по состоянию на 01 октября 2007 года
payments-over-incorrect;Список объектов , по которым решением общего собрания резерв формируется в специализированной организации, переплата по которым определена некорректно, по состоянию на 01 ноября 2007 года
payments-over-incorrect;Список объектов , по которым решением общего собрания резерв формируется в специализированной организации, переплата по которым определена некорректно, по состоянию на 01 декабря 2007 года
payments-over-incorrect;Список объектов , по которым решением общего собрания резерв формируется в специализированной организации, переплата по которым определена некорректно, по состоянию на 01 февраля 2008 года
payments-over-incorrect;Список объектов , по которым решением общего собрания резерв формируется в специализированной организации, переплата по которым определена некорректно, по состоянию на 01 марта 2008 года
payments-correct;Список признания корректности оплат по объектам, по которым решением общего собрания резерв формируется в специализированной организации, по состоянию на 01 августа 2006 года
payments-correct;Список признания корректности оплат по объектам, по которым решением общего собрания резерв формируется в специализированной организации, по состоянию на 01 августа 2006 года
payments-correct;Список признания корректности оплат по объектам, по которым решением общего собрания резерв формируется в специализированной организации, по состоянию на 01 августа 2006 года
payments-correct;Список признания корректности оплат по объектам, по которым решением общего собрания резерв формируется в специализированной организации, по состоянию на 01 сентября 2006 года
payments-correct;Список признания корректности оплат по объектам, по которым решением общего собрания резерв формируется в специализированной организации, по состоянию на 01 сентября 2006 года
payments-correct;Список признания корректности оплат по объектам, по которым решением общего собрания резерв формируется в специализированной организации, по состоянию на 01 сентября 2006 года
payments-correct;Список признания корректности оплат по объектам, по которым решением общего собрания резерв формируется в специализированной организации, по состоянию на 01 октября 2006 года
payments-correct;Список признания корректности оплат по объектам, по которым решением общего собрания резерв формируется в специализированной организации, по состоянию на 01 октября 2006 года
payments-correct;Список признания корректности оплат по объектам, по которым решением общего собрания резерв формируется в специализированной организации, по состоянию на 01 октября 2006 года
payments-correct;Список признания корректности оплат по объектам, по которым решением общего собрания резерв формируется в специализированной организации, по состоянию на 01 октября 2006 года
payments-correct;Список признания корректности оплат по объектам, по которым решением общего собрания резерв формируется в специализированной организации, по состоянию на 01 ноября 2006 года
payments-correct;Список признания корректности оплат по объектам, по которым решением общего собрания резерв формируется в специализированной организации, по состоянию на 01 ноября 2006 года
payments-correct;Список признания корректности оплат по объектам, по которым решением общего собрания резерв формируется в специализированной организации, по состоянию на 01 ноября 2006 года
payments-correct;Список признания корректности оплат по объектам, по которым решением общего собрания резерв формируется в специализированной организации, по состоянию на 01 декабря 2006 года
payments-correct;Список признания корректности оплат по объектам, по которым решением общего собрания резерв формируется в специализированной организации, по состоянию на 01 декабря 2006 года
payments-correct;Список признания корректности оплат по объектам, по которым решением общего собрания резерв формируется в специализированной организации, по состоянию на 01 декабря 2006 года
payments-correct;Список признания корректности оплат по объектам, по которым решением общего собрания резерв формируется в специализированной организации, по состоянию на 01 января 2007 года
payments-correct;Список признания корректности оплат по объектам, по которым решением общего собрания резерв формируется в специализированной организации, по состоянию на 01 января 2007 года
payments-over-accounting;Список объектов , по которым решением общего собрания резерв формируется в специализированной организации, оплата взносов в резерв по которым не произведена, в связи с учетом ранее допущенной переплаты при рассмотрении счета за октябрь 2009 по состоянию на 01 ноября 2009 года
payments-over-accounting;Список объектов , по которым решением общего собрания резерв формируется в специализированной организации, оплата взносов в резерв по которым не произведена, в связи с учетом ранее допущенной переплаты при рассмотрении счета за ноябрь 2009 по состоянию на 01 декабря 2009 года
payments-over-incorrect;Список объектов , по которым решением общего собрания резерв формируется в специализированной организации, переплата по которым определена некорректно, по состоянию на 01 мая 2007 года
payments-over-incorrect;Список объектов , по которым решением общего собрания резерв формируется в специализированной организации, переплата по которым определена некорректно, по состоянию на 01 июня 2007 года
payments-over-incorrect;Список объектов , по которым решением общего собрания резерв формируется в специализированной организации, переплата по которым определена некорректно, по состоянию на 01 июля 2007 года
payments-over-incorrect;Список объектов , по которым решением общего собрания резерв формируется в специализированной организации, переплата по которым определена некорректно, по состоянию на 01 сентября 2007 года
payments-over-incorrect;Список объектов , по которым решением общего собрания резерв формируется в специализированной организации, переплата по которым определена некорректно, по состоянию на 01 октября 2007 года
payments-over-incorrect;Список объектов , по которым решением общего собрания резерв формируется в специализированной организации, переплата по которым определена некорректно, по состоянию на 01 ноября 2007 года
payments-over-incorrect;Список объектов , по которым решением общего собрания резерв формируется в специализированной организации, переплата по которым определена некорректно, по состоянию на 01 декабря 2007 года
payments-over-incorrect;Список объектов , по которым решением общего собрания резерв формируется в специализированной организации, переплата по которым определена некорректно, по состоянию на 01 января 2008 года
payments-over-incorrect;Список объектов , по которым решением общего собрания резерв формируется в специализированной организации, переплата по которым определена некорректно, по состоянию на 01 февраля 2008 года
payments-over-incorrect;Список объектов , по которым решением общего собрания резерв формируется в специализированной организации, переплата по которым определена некорректно, по состоянию на 01 марта 2008 года
payments-over-incorrect;Список объектов , по которым решением общего собрания резерв формируется в специализированной организации, переплата по которым определена некорректно, по состоянию на 01 апреля 2008 года
payments-over-incorrect;Список объектов , по которым решением общего собрания резерв формируется в специализированной организации, переплата по которым определена некорректно, по состоянию на 01 июня 2007 года
payments-over-incorrect;Список объектов , по которым решением общего собрания резерв формируется в специализированной организации, переплата по которым определена некорректно, по состоянию на 01 мая 2008 года
payments-over-incorrect;Список объектов , по которым решением общего собрания резерв формируется в специализированной организации, переплата по которым определена некорректно, по состоянию на 01 июня 2008 года
payments-over-incorrect;Список объектов , по которым решением общего собрания резерв формируется в специализированной организации, переплата по которым определена некорректно, по состоянию на 01 июля 2008 года
payments-over-incorrect;Список объектов , по которым решением общего собрания резерв формируется в специализированной организации, переплата по которым определена некорректно, по состоянию на 01 августа 2008 года
payments-over-incorrect;Список объектов , по которым решением общего собрания резерв формируется в специализированной организации, переплата по которым определена некорректно, по состоянию на 01 сентября 2008 года
payments-correct;Списки признания корректности оплат по объектам, владельцы которых формируют резерв в сторонней организации, признанных ранее неккоректно оплаченными, за период с июля по декабрь 2006 года
payments-correct;Списки признания корректности оплат по объектам, владельцы которых формируют резерв в сторонней организации, признанных ранее неккоректно оплаченными, за период с июля по декабрь 2006 года
payments-correct;Списки признания корректности оплат по объектам, владельцы которых формируют резерв в сторонней организации, признанных ранее неккоректно оплаченными, за период с июля по декабрь 2006 года
payments-over-accounting;Списки объектов , владельцы которых формируют резерв в сторонней организации, оплата взносов в резерв по которым не произведена, в связи с учетом ранее допущенной переплаты за период с сентября 2011 года по февраль 2012 года в отношении объектов, расположенных по адресам: АДРЕС СКРЫТ, за период с октября 2010 года по сентябрь 2011 года
payments-over-accounting;Список объектов , владельцы которых формируют резерв в сторонней организации, оплата взносов в резерв по которым не произведена, в связи с учетом ранее допущенной переплаты за август 2008 года и сентябрь 2011 года, по состоянию на 1 января 2012 года
payments-over-accounting;Список объектов , владельцы которых формируют резерв в сторонней организации, оплата взносов в резерв по которым не произведена, в связи с учетом ранее допущенной переплаты за период с ноября 2007 г. по март 2011 г. и за период с июля 2011 г. по апрель 2012 г., по состоянию на 1 марта 2012 г.
